Distribuição da população da USP por gênero e por Unidade;;;;;
 ;;;;;
Fonte de dados: Sistemas Janus, Júpiter e Marte;;;;;
Ano de referência: 2022;;;;;
Processado em: 2023;;;;;
;;;;;
Tipo de Unidade;Unidade;Sexo;Categoria;Subcategoria;Total
D - Museus;MP;Masculino;Servidor;Tec/Adm;35
D - Museus;MP;Masculino;Total;Total;42
D - Museus;MZ;Feminino;Aluno;Graduação;0
D - Museus;MZ;Feminino;Aluno;Pós-Graduação;24
D - Museus;MZ;Feminino;Aluno;Total;24
D - Museus;MZ;Feminino;Pós-Doutorando;Pós-Doutorando;8
D - Museus;MZ;Feminino;Servidor;Docente;5
D - Museus;MZ;Feminino;Servidor;Tec/Adm;35
D - Museus;MZ;Feminino;Total;Total;72
D - Museus;MZ;Masculino;Aluno;Graduação;0
D - Museus;MZ;Masculino;Aluno;Pós-Graduação;33
D - Museus;MZ;Masculino;Aluno;Total;33
D - Museus;MZ;Masculino;Pós-Doutorando;Pós-Doutorando;7
D - Museus;MZ;Masculino;Servidor;Docente;10
D - Museus;MZ;Masculino;Servidor;Tec/Adm;28
D - Museus;MZ;Masculino;Total;Total;78
E - Órgãos Centrais - Direção e Serviço;ABCD;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Feminino;Servidor;Tec/Adm;20
E - Órgãos Centrais - Direção e Serviço;ABCD;Feminino;Total;Total;20
E - Órgãos Centrais - Direção e Serviço;ABCD;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;ABCD;Masculino;Servidor;Tec/Adm;13
E - Órgãos Centrais - Direção e Serviço;ABCD;Masculino;Total;Total;13
E - Órgãos Centrais - Direção e Serviço;CDCC;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Feminino;Servidor;Tec/Adm;13
E - Órgãos Centrais - Direção e Serviço;CDCC;Feminino;Total;Total;13
E - Órgãos Centrais - Direção e Serviço;CDCC;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;CDCC;Masculino;Servidor;Tec/Adm;16
E - Órgãos Centrais - Direção e Serviço;CDCC;Masculino;Total;Total;16
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Feminino;Servidor;Tec/Adm;39
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Feminino;Total;Total;39
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Masculino;Servidor;Tec/Adm;80
E - Órgãos Centrais - Direção e Serviço;CEPEUSP;Masculino;Total;Total;80
E - Órgãos Centrais - Direção e Serviço;EDUSP;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Feminino;Servidor;Tec/Adm;29
E - Órgãos Centrais - Direção e Serviço;EDUSP;Feminino;Total;Total;29
E - Órgãos Centrais - Direção e Serviço;EDUSP;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;EDUSP;Masculino;Servidor;Tec/Adm;22
E - Órgãos Centrais - Direção e Serviço;EDUSP;Masculino;Total;Total;22
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Feminino;Servidor;Tec/Adm;22
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Feminino;Total;Total;22
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Masculino;Servidor;Tec/Adm;75
E - Órgãos Centrais - Direção e Serviço;PUSP-B;Masculino;Total;Total;75
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Feminino;Servidor;Tec/Adm;12
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Feminino;Total;Total;12
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Masculino;Servidor;Tec/Adm;146
E - Órgãos Centrais - Direção e Serviço;PUSP-C;Masculino;Total;Total;146
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Feminino;Servidor;Tec/Adm;3
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Feminino;Total;Total;3
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Masculino;Servidor;Tec/Adm;4
E - Órgãos Centrais - Direção e Serviço;PUSP-CL;Masculino;Total;Total;4
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Feminino;Servidor;Tec/Adm;18
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Feminino;Total;Total;18
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Masculino;Servidor;Tec/Adm;147
E - Órgãos Centrais - Direção e Serviço;PUSP-FC;Masculino;Total;Total;147
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Feminino;Servidor;Tec/Adm;1
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Feminino;Total;Total;1
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Masculino;Servidor;Tec/Adm;7
E - Órgãos Centrais - Direção e Serviço;PUSP-L;Masculino;Total;Total;7
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Feminino;Servidor;Tec/Adm;53
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Feminino;Total;Total;53
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Masculino;Servidor;Tec/Adm;160
E - Órgãos Centrais - Direção e Serviço;PUSP-LQ;Masculino;Total;Total;160
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Feminino;Servidor;Tec/Adm;2
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Feminino;Total;Total;2
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Masculino;Servidor;Tec/Adm;0
E - Órgãos Centrais - Direção e Serviço;PUSP-QSD;Masculino;Total;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Feminino;Servidor;Tec/Adm;124
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Feminino;Total;Total;124
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Masculino;Servidor;Tec/Adm;266
E - Órgãos Centrais - Direção e Serviço;PUSP-RP;Masculino;Total;Total;266
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Feminino;Servidor;Tec/Adm;71
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Feminino;Total;Total;71
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Masculino;Servidor;Tec/Adm;134
E - Órgãos Centrais - Direção e Serviço;PUSP-SC;Masculino;Total;Total;134
E - Órgãos Centrais - Direção e Serviço;RUSP;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Feminino;Servidor;Tec/Adm;688
E - Órgãos Centrais - Direção e Serviço;RUSP;Feminino;Total;Total;688
E - Órgãos Centrais - Direção e Serviço;RUSP;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;RUSP;Masculino;Servidor;Tec/Adm;810
E - Órgãos Centrais - Direção e Serviço;RUSP;Masculino;Total;Total;810
E - Órgãos Centrais - Direção e Serviço;SCS;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;SCS;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;SCS;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;SCS;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;SCS;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;SCS;Feminino;Servidor;Tec/Adm;36
E - Órgãos Centrais - Direção e Serviço;SCS;Feminino;Total;Total;36
E - Órgãos Centrais - Direção e Serviço;SCS;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;SCS;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;SCS;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;SCS;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;SCS;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;SCS;Masculino;Servidor;Tec/Adm;36
E - Órgãos Centrais - Direção e Serviço;SCS;Masculino;Total;Total;36
E - Órgãos Centrais - Direção e Serviço;SEF;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;SEF;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;SEF;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;SEF;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;SEF;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;SEF;Feminino;Servidor;Tec/Adm;26
E - Órgãos Centrais - Direção e Serviço;SEF;Feminino;Total;Total;26
E - Órgãos Centrais - Direção e Serviço;SEF;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;SEF;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;SEF;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;SEF;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;SEF;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;SEF;Masculino;Servidor;Tec/Adm;62
E - Órgãos Centrais - Direção e Serviço;SEF;Masculino;Total;Total;62
E - Órgãos Centrais - Direção e Serviço;STI;Feminino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;STI;Feminino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;STI;Feminino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;STI;Feminino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;STI;Feminino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;STI;Feminino;Servidor;Tec/Adm;54
E - Órgãos Centrais - Direção e Serviço;STI;Feminino;Total;Total;54
E - Órgãos Centrais - Direção e Serviço;STI;Masculino;Aluno;Graduação;0
E - Órgãos Centrais - Direção e Serviço;STI;Masculino;Aluno;Pós-Graduação;0
E - Órgãos Centrais - Direção e Serviço;STI;Masculino;Aluno;Total;0
E - Órgãos Centrais - Direção e Serviço;STI;Masculino;Pós-Doutorando;Pós-Doutorando;0
E - Órgãos Centrais - Direção e Serviço;STI;Masculino;Servidor;Docente;0
E - Órgãos Centrais - Direção e Serviço;STI;Masculino;Servidor;Tec/Adm;171
E - Órgãos Centrais - Direção e Serviço;STI;Masculino;Total;Total;171
F - Entidades Associadas;IDPC;Feminino;Aluno;Graduação;0
F - Entidades Associadas;IDPC;Feminino;Aluno;Pós-Graduação;25
F - Entidades Associadas;IDPC;Feminino;Aluno;Total;25
F - Entidades Associadas;IDPC;Feminino;Pós-Doutorando;Pós-Doutorando;0
F - Entidades Associadas;IDPC;Feminino;Servidor;Docente;0
F - Entidades Associadas;IDPC;Feminino;Servidor;Tec/Adm;0
F - Entidades Associadas;IDPC;Feminino;Total;Total;25
F - Entidades Associadas;IDPC;Masculino;Aluno;Graduação;0
F - Entidades Associadas;IDPC;Masculino;Aluno;Pós-Graduação;60
F - Entidades Associadas;IDPC;Masculino;Aluno;Total;60
F - Entidades Associadas;IDPC;Masculino;Pós-Doutorando;Pós-Doutorando;0
F - Entidades Associadas;IDPC;Masculino;Servidor;Docente;0
F - Entidades Associadas;IDPC;Masculino;Servidor;Tec/Adm;0
F - Entidades Associadas;IDPC;Masculino;Total;Total;60
F - Entidades Associadas;IPEN;Feminino;Aluno;Graduação;0
F - Entidades Associadas;IPEN;Feminino;Aluno;Pós-Graduação;271
F - Entidades Associadas;IPEN;Feminino;Aluno;Total;271
F - Entidades Associadas;IPEN;Feminino;Pós-Doutorando;Pós-Doutorando;0
F - Entidades Associadas;IPEN;Feminino;Servidor;Docente;0
F - Entidades Associadas;IPEN;Feminino;Servidor;Tec/Adm;0
F - Entidades Associadas;IPEN;Feminino;Total;Total;271
F - Entidades Associadas;IPEN;Masculino;Aluno;Graduação;0
F - Entidades Associadas;IPEN;Masculino;Aluno;Pós-Graduação;420
F - Entidades Associadas;IPEN;Masculino;Aluno;Total;420
F - Entidades Associadas;IPEN;Masculino;Pós-Doutorando;Pós-Doutorando;0
F - Entidades Associadas;IPEN;Masculino;Servidor;Docente;0
F - Entidades Associadas;IPEN;Masculino;Servidor;Tec/Adm;0
F - Entidades Associadas;IPEN;Masculino;Total;Total;420
G - Programas Conjuntos;Bioenergia;Feminino;Aluno;Graduação;0
G - Programas Conjuntos;Bioenergia;Feminino;Aluno;Pós-Graduação;4
G - Programas Conjuntos;Bioenergia;Feminino;Aluno;Total;4
G - Programas Conjuntos;Bioenergia;Feminino;Pós-Doutorando;Pós-Doutorando;0
G - Programas Conjuntos;Bioenergia;Feminino;Servidor;Docente;0
G - Programas Conjuntos;Bioenergia;Feminino;Servidor;Tec/Adm;0
G - Programas Conjuntos;Bioenergia;Feminino;Total;Total;4
G - Programas Conjuntos;Bioenergia;Masculino;Aluno;Graduação;0
G - Programas Conjuntos;Bioenergia;Masculino;Aluno;Pós-Graduação;16
G - Programas Conjuntos;Bioenergia;Masculino;Aluno;Total;16
G - Programas Conjuntos;Bioenergia;Masculino;Pós-Doutorando;Pós-Doutorando;0
G - Programas Conjuntos;Bioenergia;Masculino;Servidor;Docente;0
G - Programas Conjuntos;Bioenergia;Masculino;Servidor;Tec/Adm;0
G - Programas Conjuntos;Bioenergia;Masculino;Total;Total;16
G - Programas Conjuntos;EESC e ICMC;Feminino;Aluno;Graduação;37
G - Programas Conjuntos;EESC e ICMC;Feminino;Aluno;Pós-Graduação;0
G - Programas Conjuntos;EESC e ICMC;Feminino;Aluno;Total;37
G - Programas Conjuntos;EESC e ICMC;Feminino;Pós-Doutorando;Pós-Doutorando;0
G - Programas Conjuntos;EESC e ICMC;Feminino;Servidor;Docente;0
G - Programas Conjuntos;EESC e ICMC;Feminino;Servidor;Tec/Adm;0
G - Programas Conjuntos;EESC e ICMC;Feminino;Total;Total;37
G - Programas Conjuntos;EESC e ICMC;Masculino;Aluno;Graduação;278
G - Programas Conjuntos;EESC e ICMC;Masculino;Aluno;Pós-Graduação;0
G - Programas Conjuntos;EESC e ICMC;Masculino;Aluno;Total;278
G - Programas Conjuntos;EESC e ICMC;Masculino;Pós-Doutorando;Pós-Doutorando;0
G - Programas Conjuntos;EESC e ICMC;Masculino;Servidor;Docente;0
G - Programas Conjuntos;EESC e ICMC;Masculino;Servidor;Tec/Adm;0
G - Programas Conjuntos;EESC e ICMC;Masculino;Total;Total;278
G - Programas Conjuntos;Física Méd - IF e FM;Feminino;Aluno;Graduação;10
G - Programas Conjuntos;Física Méd - IF e FM;Feminino;Aluno;Pós-Graduação;0
G - Programas Conjuntos;Física Méd - IF e FM;Feminino;Aluno;Total;10
G - Programas Conjuntos;Física Méd - IF e FM;Feminino;Pós-Doutorando;Pós-Doutorando;0
G - Programas Conjuntos;Física Méd - IF e FM;Feminino;Servidor;Docente;0
G - Programas Conjuntos;Física Méd - IF e FM;Feminino;Servidor;Tec/Adm;0
G - Programas Conjuntos;Física Méd - IF e FM;Feminino;Total;Total;10
G - Programas Conjuntos;Física Méd - IF e FM;Masculino;Aluno;Graduação;15
G - Programas Conjuntos;Física Méd - IF e FM;Masculino;Aluno;Pós-Graduação;0
G - Programas Conjuntos;Física Méd - IF e FM;Masculino;Aluno;Total;15
